iteration,Accuracy
0,0.9934400193827797
1,0.99245145724179
2,0.9937095207809644
3,0.9888571226667475
4,0.9927210394015568
5,0.5513109421848027
6,0.9934398982404069
7,0.9939790625599402
8,0.9937994084214139
9,0.7654554448448874
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
